time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all
9:24:03,4/3/2024,2,KP,Ag,M067,M227,,MUN,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:48:09,4/4/2024,1,WR,Ag,M048,MUN,,FUN,,,,,AS,,,,,,,
9:00:17,4/4/2024,2,KP,Ag,MUN,MUN,,M063,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:22:12,4/4/2024,2,KP,Ag,M062,,,FUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:56:57,4/4/2024,2,KP,Ag,M067,MUN,,M134,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:00:12,4/4/2024,2,KP,Ag,M020,M103,M063,MUN,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:43:35,4/4/2024,1,WR,Ag,M143,M011,,MUN,,,,,AS,,,,,,,
11:26:51,4/4/2024,2,KP,M,M165,,,,,,R,,,,,,,,,
11:39:40,4/4/2024,2,KP,Ag,M247,,,JVUN,M008,,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
12:53:29,4/4/2024,2,KP,Ag,M200,,,FUN,INFANT,,R,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
13:09:23,4/4/2024,2,KP,M,M007,,,FUN,,,R,,,NoIntro,Erection,NoEjac,2,1,1,4
13:10:17,4/4/2024,2,KP,M,M007,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,4,1,1,4
13:11:27,4/4/2024,2,KP,M,M007,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,4,1,1,4
8:47:42,4/5/2024,2,KP,M,M207,,,M211,,,Gr,,,,,,3,,,2
9:24:46,4/5/2024,1,WR,Ag,M213,M252,,JVUN,,,,,AS,,,,,,,
9:39:14,4/5/2024,1,WR,Ag,FUN,JVFUN,,M075,,,,,AS,,,,,,,
9:40:08,4/5/2024,2,KP,Ag,M007,M103,M163,MUN,,,T,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:46:11,4/5/2024,1,WR,Ag,M011,M048,,M042,,,,,AS,,,,,,,
10:14:20,4/5/2024,2,KP,Ag,M163,,,FUN,JVMUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
10:22:43,4/5/2024,2,KP,Ag,M062,M138,,MUN,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:44:40,4/5/2024,1,WR,M,M150,,,FUN,,,Ag,,,,NoErection,,3,4,,8
10:47:05,4/5/2024,1,WR,M,M150,,,FUN,,,R,,,Intro,Erection,Ejac,11,3,,7
7:37:01,4/8/2024,1,WR,M,M083,,,,,,R,,,NA,Erection,Ejac,,,,
7:53:00,4/8/2024,2,KP,M,M062,,,M225,,,Ag,,,NoIntro,NA,NoEjac,3,,,3
7:55:50,4/8/2024,1,WR,Ag,M097,,,FUN,JVUN,,,,RS,,,,,,,
8:37:37,4/8/2024,2,KP,Ag,M007,M160,,M166,,,T,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:10:01,4/8/2024,2,KP,Ag,M132,,,FUN,,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:12:20,4/8/2024,2,KP,Ag,M007,,,FUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:13:17,4/8/2024,2,KP,Ag,M020,,,JVUN,JVUN,FUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:48:41,4/8/2024,2,KP,Ag,M001,MUN,MUN,JVUN,JVUN,JVUN,F,NA,AS-RS,NA,NA,NA,NA,NA,No Value,No Value
10:03:40,4/8/2024,2,KP,M,M132,,,FUN,,,R,,,NoIntro,Erection,NoEjac,3,,1,2
10:04:22,4/8/2024,2,KP,M,M132,,,FUN,,,R,,,NoIntro,Erection,NoEjac,5,1,1,5
10:17:17,4/8/2024,1,WR,Ag,M143,M196 (F),,MUN,,,,,AS,,,,,,,
9:17:11,4/9/2024,2,KP,Ag,M211,,,FUN,INFANT,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:23:03,4/9/2024,2,KP,Ag,M103,,,FUN,FUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:24:54,4/9/2024,2,KP,Ag,M103,,,FUN,FUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:28:21,4/9/2024,1,WR,Ag,FUN,FUN,,M097,,,,,AS,,,,,,,
9:38:23,4/9/2024,1,WR,Ag,M105,M111,,MUN,,,,,AS,,,,,,,
12:54:36,4/9/2024,1,WR,M,M011,,,FUN,,,Gr,,,NA,NoErection,NA,6,1,,5
12:59:37,4/9/2024,1,WR,M,M011,,,FUN,,,Gr,,,NA,NoErection,NA,5,1,,2
7:59:50,4/10/2024,2,KP,Ag,M132,,,FUN,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:32:24,4/10/2024,2,KP,Ag,MUN,MUN,,M134,,,F,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:45:00,4/10/2024,1,WR,M,M189,,,FUN,,,T,,,,NoErection,,3,4,,8
8:49:53,4/10/2024,2,KP,Ag,M103,,,MUN,,,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:54:03,4/10/2024,2,KP,Ag,M058,,,M227,,,T,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:01:36,4/10/2024,1,WR,Ag,M202,,,MUN,FUN,,,,RS,,,,,,,
10:16:12,4/10/2024,2,KP,Ag,M211,M200,M058,MUN,,,R,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:16:50,4/10/2024,2,KP,Ag,M211,,,FUN,,,Ag,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
12:07:54,4/10/2024,1,WR,M,M140,,,,,,Gr,,,Intro,Erection,NoEjac,4,2,,5
12:08:45,4/10/2024,1,WR,M,M140,,,FUN,,,Gr,,,Intro,Erection,NoEjac,5,2,,5
12:37:18,4/10/2024,1,WR,Ag,M205,M176,,M192,,,,,AS,,,,,,,
8:00:00,4/11/2024,1,WR,Ag,M194,MUN,,M078,,,,,AS,,,,,,,
8:08:36,4/11/2024,1,WR,M,M097,,,FUN,,,T,,,,NoErection,,1,14,1,29
9:23:57,4/11/2024,1,WR,Ag,M223,MUN,,M078,,,,,AS,,,,,,,
9:34:02,4/11/2024,1,WR,Ag,M048,,,FUN,INFANT,,,,RS,,,,,,,
10:56:46,4/11/2024,1,WR,Ag,M076,M141,,,,,,,AS,,,,,,,
10:57:07,4/11/2024,1,WR,Ag,M076,M011,,M140,,,,,AS,,,,,,,
11:07:11,4/11/2024,1,WR,M,M011,,,M076,,,T,,,,NoErection,,2,4,,10
10:31:32,17/04/2024,1,WR,M,M242,,,FUN,,,Ag,,,,,,,,,
10:51:56,17/04/2024,1,WR,Ag,M078,,,FUN,JVUN,,,,RS,,,,,,,
10:12:03,18/04/2024,1,WR,Ag,FUN,FUN,,M188,,,,,AS,,,,,,,
11:01:23,18/04/2024,1,WR,Ag,M105,,,FUN,INFANT,,,,RS,,,,,,,
9:02:53,19/04/2024,1,WR,M,M078,,,FUN,,,Ag,,,,,,,,,
8:23:48,1/22/2025,2,Katarina,M,M200,,,FUN,,,Ag,,,NA,NA,NA,1,,,
8:40:25,1/22/2025,2,Katarina,M,M200,,,FUN,,,Gr,,,,,,,,,
8:48:48,1/22/2025,2,Katarina,Ag,M035,,,FUN,JVUN,,T,,RS,,,,,,,
8:49:26,1/22/2025,2,Katarina,M,M104,,,FUN,,,R,,,,,,2,,,
9:17:22,1/22/2025,2,Katarina,M,M265,,,FUN,,,R,,,,,,2,,,
8:46:23,1/27/2025,2,Katarina,M,M175,,,FUN,,,T,,,,,,,,,
8:54:44,1/27/2025,2,Katarina,Ag,MUN,M062,M063,JVUN,,,CoAg,,AS,,,,,,,
8:59:44,1/27/2025,2,Katarina,Ag,M025,M098,,M207,,,T,,AS,,,,,,,
9:25:20,1/27/2025,2,Katarina,Ag,M138,,,JVUN,FUN,,,,RS,,,,,,,
8:12:23,1/29/2025,2,Katarina,Ag,M132,,,FUN,FUN,JVUN,T,,RS,,,,,,,
8:26:53,1/29/2025,2,Katarina,Ag,M062,M044,M063,MUN,,,CoAg,,AS,,,,,,,
8:28:55,1/29/2025,2,Katarina,Ag,M132,,,JVUN,JVUN,,,,RS,,,,,,,
8:40:25,1/29/2025,2,Katarina,M,M225,,,FUN,,,T,,,,,,,,,
9:32:28,1/29/2025,2,Katarina,M,M053,,,FUN,,,F,,,,,,,,,
9:44:39,1/29/2025,2,Katarina,M,M132,,,FUN,,,F,,,,,,,,,
9:59:02,1/29/2025,2,Katarina,Ag,M175,,,INFANT,JVUN,,F,,RS,,,,,,,
10:05:59,1/29/2025,2,Katarina,Ag,M103,M041,,MUN,,,F,,AS,,,,,,,
10:34:25,1/29/2025,2,Katarina,Ag,M041,M132,,M077,,,R,,AS,,,,,,,
11:00:33,1/29/2025,2,Katarina,M,M001,,,FUN,,,,,,,,,,,,
11:02:23,1/29/2025,2,Katarina,M,M063,,,FUN,,,Ag,,,,,,,,,
11:10:35,1/29/2025,2,Katarina,M,M132,,,M121,,,T,,,,,,,,,
11:32:38,1/29/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,,,,
11:32:54,1/29/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,,,,
11:36:24,1/29/2025,2,Katarina,M,M142,,,FUN,,,R,,,,,,,,,
12:10:30,1/29/2025,2,Katarina,M,M023,,,MUN,,,R,,,,,,,,,
7:53:24,1/30/2025,2,Katarina,M,M212,,,FUN,,,Gr,,,,,,,,,
7:55:10,1/30/2025,2,Katarina,M,M212,,,FUN,,,Gr,,,,,,,,,
7:58:48,1/30/2025,2,Katarina,M,M103,,,FUN,,,Gr,,,,,,3,,,
8:01:13,1/30/2025,2,Katarina,M,M103,,,FUN,,,Gr,,,,Erection,Ejac,6,,,
8:10:45,1/30/2025,2,Katarina,M,M270,,,FUN,,,Gr,,,,,,,,,
8:21:12,1/30/2025,2,Katarina,Ag,M058,,,FUN,FUN,,F,,RS,,,,,,,
8:55:42,1/30/2025,2,Katarina,M,M053,,,FUN,,,F,,,,,,,,,
10:19:56,1/30/2025,2,Katarina,Ag,M132,M077,,JVUN,,,CoAg,,AS,,,,,,,
10:21:11,1/30/2025,2,Katarina,Ag,M025,M077,,FUN,,,T,,AS,,,,,,,
10:23:07,1/30/2025,2,Katarina,M,M001,,,FUN,,,Gr,,,,,,,,,
11:09:59,1/30/2025,2,Katarina,Ag,M163,,,INFANT,FUN,,R,,RS,,,,,,,
11:36:48,1/30/2025,2,Katarina,Ag,M020,M062,M175,M044,,,CoAg,,AS,,,,,,,
12:22:17,1/30/2025,2,Katarina,M,M062,,,M063,,,T,,,,,,,,,
12:25:34,1/30/2025,2,Katarina,M,M062,,,M063,,,T,,,,,,,,,
12:27:08,1/30/2025,2,Katarina,M,M062,,,M063,,,Ag,,,,,,3,,,
12:46:22,1/30/2025,2,Katarina,M,M062,,,M063,,,Ag,,,,,,,,,
8:27:55,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,,,,,,
8:28:20,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,Erection,,3,,,
8:28:46,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,,,5,,,
8:29:18,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,,,3,,,
8:29:48,2/3/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,4,,,
8:34:06,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,Erection,,4,,,
8:34:23,2/3/2025,2,Katarina,M,M044,,,FUN,,,R,,,,,,2,,,
8:41:44,2/3/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,4,,,
8:54:09,2/3/2025,2,Katarina,M,M041,,,FUN,,,Gr,,,,,,2,,,
8:59:17,2/3/2025,2,Katarina,M,M098,,,MUN,,,R,,,,,,3,,,
9:25:01,2/3/2025,2,Katarina,M,M041,,,FUN,,,R,,,,,,3,,,
9:25:23,2/3/2025,2,Katarina,M,M041,,,FUN,,,R,,,,,,6,,,
9:51:52,2/3/2025,2,Katarina,M,M182,,,FUN,,,R,,,,,,,,,
10:10:25,2/3/2025,2,Katarina,M,M132,,,FUN,,,F,,,,,,,,,
10:12:51,2/3/2025,2,Katarina,M,M058,,,FUN,,,F,,,,,,,,,
10:15:16,2/3/2025,2,Katarina,M,M058,,,FUN,,,F,,,,Erection,,3,,,
10:15:51,2/3/2025,2,Katarina,M,M058,,,FUN,,,F,,,,Erection,,13,,,
10:16:21,2/3/2025,2,Katarina,M,M077,,,FUN,,,F,,,,,,2,,,
10:16:39,2/3/2025,2,Katarina,M,M077,,,FUN,,,F,,,,,,2,,,
10:17:57,2/3/2025,2,Katarina,M,M058,,,FUN,,,F,,,,Erection,,3,,,
10:20:09,2/3/2025,2,Katarina,M,M058,,,FUN,,,R,,,,,,3,,,
10:21:35,2/3/2025,2,Katarina,M,M058,,,FUN,,,F,,,,Erection,,4,,,
10:25:51,2/3/2025,2,Katarina,Ag,M007,M182,M200,M023,,,CoAg,,AS,,,,,,,
12:06:30,2/3/2025,2,Katarina,M,M098,,,MUN,,,R,,,,,,,,,
12:26:08,2/3/2025,2,Katarina,M,M058,,,FUN,,,R,,,,,,,,,
12:27:59,2/3/2025,2,Katarina,M,M268,,,FUN,,,R,,,,,,,,,
12:29:20,2/3/2025,2,Katarina,M,M268,,,FUN,,,Gr,,,,,,,,,
12:30:11,2/3/2025,2,Katarina,M,M268,,,FUN,,,R,,,,,,2,,,
12:42:11,2/3/2025,2,Katarina,Ag,M077,,,FUN,,,CoAg,,AS,,,,,,,
13:31:08,2/3/2025,2,Katarina,Ag,M163,M067,,MUN,,,CoAg,,AS,,,,,,,
8:03:30,2/4/2025,2,Katarina,M,M103,,,FUN,,,Gr,,,,Erection,,6,,,
8:04:32,2/4/2025,2,Katarina,M,M103,,,FUN,,,Ag,,,,Erection,,5,,,
8:09:25,2/4/2025,2,Katarina,M,M098,,,MUN,,,Gr,,,,,,,,,
8:24:52,2/4/2025,2,Katarina,M,M098,,,FUN,,,Gr,,,,,,,,,
8:31:25,2/4/2025,2,Katarina,Ag,M063,,,FUN,FUN,,T,,RS,,,,,,,
8:35:59,2/4/2025,2,Katarina,Ag,M063,,,FUN,JVUN,JVUN,Gr,,RS,,,,,,,
8:40:42,2/4/2025,2,Katarina,M,M163,,,M265,,,Ag,,,,,,,,,
8:48:35,2/4/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,,,,,,
8:49:12,2/4/2025,2,Katarina,M,M098,,,FUN,,,R,,,,,,,,,
9:08:37,2/4/2025,2,Katarina,M,M038,,,FUN,,,R,,,,,,,,,
9:30:33,2/4/2025,2,Katarina,M,M166,,,FUN,,,R,,,,,,,,,
9:47:13,2/4/2025,2,Katarina,M,M138,,,FUN,,,F,,,,,,,,,
9:49:03,2/4/2025,2,Katarina,M,M138,,,FUN,,,F,,,,,,,,,
9:50:34,2/4/2025,2,Katarina,M,M103,,,FUN,,,F,,,,,,,,,
10:01:42,2/4/2025,2,Katarina,Ag,M058,JVUN,,JVUN,,,F,,AS,,,,,,,
10:17:26,2/4/2025,2,Katarina,Ag,M132,M025,,FUN,,,CoAg,,AS,,,,,,,
8:25:49,2/5/2025,2,Katarina,M,MUN,,,M265,,,Ag,,,,,,,,,
8:41:33,2/5/2025,2,Katarina,M,M265,,,MUN,,,R,,,,,,,,,
8:44:25,2/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,2,,,
8:45:14,2/5/2025,2,Katarina,M,M103,,,FUN,,,R,,,,,,3,,,
8:49:07,2/5/2025,2,Katarina,M,M103,,,FUN,,,Gr,,,,,,4,,,
9:10:20,2/5/2025,2,Katarina,Ag,M163,M062,MUN,MUN,,,CoAg,,AS,,,,,,,
9:19:41,2/5/2025,2,Katarina,M,M139,,,FUN,,,R,,,,,,3,,,
9:22:07,2/5/2025,2,Katarina,Ag,M138,,,FUN,,,CoAg,,AS,,,,,,,
12:23:35,2/5/2025,2,Katarina,M,M138,,,FUN,,,R,,,,,,1,,,
12:47:24,2/5/2025,2,Katarina,Ag,M044,,,MUN,,,CoAg,,AS,,,,,,,
13:15:43,2/5/2025,2,Katarina,Ag,M077,M132,,MUN,,,CoAg,,AS,,,,,,,
13:24:01,2/5/2025,2,Katarina,M,M200,,,FUN,,,R,,,,,,,,,
13:24:36,2/5/2025,2,Katarina,Ag,M138,M007,,FUN,,,T,,AS,,,,,,,
7:57:43,2/6/2025,2,Katarina,M,M182,,,FUN,,,Ag,,,,,,4,,,
8:16:59,2/6/2025,2,Katarina,M,MUN,,,MUN,,,Gr,,,,,,2,,,
8:18:25,2/6/2025,2,Katarina,M,M116,,,MUN,,,R,,,,,,2,,,
8:24:42,2/6/2025,2,Katarina,Ag,M227,,,MUN,,,CoAg,,AS,,,,,,,
8:52:45,2/6/2025,2,Katarina,M,M098,,,FUN,,,Gr,,,,,,,,,
8:55:02,2/6/2025,2,Katarina,M,MUN,,,FUN,,,R,,,,Erection,,2,,,
8:56:23,2/6/2025,2,Katarina,M,M132,,,FUN,,,Gr,,,,,,,,,
8:56:39,2/6/2025,2,Katarina,M,M053,,,FUN,,,R,,,,,,2,,,
9:23:38,2/6/2025,2,Katarina,M,M025,,,FUN,,,Gr,,,,,,,,,
9:24:29,2/6/2025,2,Katarina,M,M025,,,FUN,,,Gr,,,,,,3,,,
9:25:17,2/6/2025,2,Katarina,M,M025,,,FUN,,,Gr,,,,,,2,,,
9:25:31,2/6/2025,2,Katarina,M,M025,,,FUN,,,Gr,,,,,,,,,
9:38:23,2/6/2025,2,Katarina,M,M058,,,FUN,,,Ag,,,,,,2,,,
10:07:31,2/6/2025,2,Katarina,Ag,M041,,,MUN,,,CoAg,,AS,,,,,,,
10:10:02,2/6/2025,2,Katarina,Ag,M175,MUN,,M227,,,CoAg,,AS,,,,,,,
10:15:21,2/6/2025,2,Katarina,Ag,M007,M182,M103,M001,,,CoAg,,AS,,,,,,,
10:16:16,2/6/2025,2,Katarina,Ag,M132,M063,M062,M001,,,CoAg,,AS,,,,,,,
11:14:31,2/6/2025,2,Katarina,Ag,FUN,FUN,,M132,,,T,,AS,,,,,,,
11:18:55,2/6/2025,2,Katarina,Ag,M103,M138,,FUN,,,CoAg,,AS,,,,,,,
11:35:36,2/6/2025,2,Katarina,M,M268,,,FUN,,,R,,,,Erection,,3,,,
13:37:38,2/6/2025,2,Katarina,Ag,MUN,MUN,,M035,,,T,,AS,,,,,,,
8:53:39,2/10/2025,2,Katarina,M,M138,,,FUN,,,T,,,,,,,,,
9:45:12,2/10/2025,2,Katarina,M,M163,,,FUN,,,F,,,,,,2,,,
9:52:49,2/10/2025,2,Katarina,Ag,M020,,,FUN,FUN,,F,,RS,,,,,,,
9:53:21,2/10/2025,2,Katarina,Ag,M020,M053,,FUN,,,F,,AS,,,,,,,
10:19:55,2/10/2025,2,Katarina,Ag,MUN,MUN,MUN,M104,,,CoAg,,AS,,,,,,,
11:47:42,2/10/2025,2,Katarina,Ag,M041,M058,,MUN,,,R,,AS,,,,,,,
11:56:07,2/10/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,Erection,,2,,,
12:12:12,2/10/2025,2,Katarina,M,M063,,,FUN,,,Gr,,,,,,4,,,
12:12:34,2/10/2025,2,Katarina,M,M063,,,FUN,,,Gr,,,,,,4,,,
12:13:08,2/10/2025,2,Katarina,M,M063,,,FUN,,,Gr,,,,Erection,NoEjac,4,,,
12:13:49,2/10/2025,2,Katarina,M,M063,,,FUN,,,Gr,,,,Erection,,4,,,
12:14:05,2/10/2025,2,Katarina,M,M063,,,FUN,,,Gr,,,,Erection,Ejac,6,,,
8:35:35,2/11/2025,2,Katarina,Ag,M166,,,FUN,JVUN,,R,,RS,,,,,,,
8:54:30,2/11/2025,2,Katarina,Ag,M041,,,MUN,,,CoAg,,AS,,,,,,,
9:10:09,2/11/2025,2,Katarina,M,M098,,,FUN,,,R,,,,,,,,,
9:22:28,2/11/2025,2,Katarina,M,MUN,,,FUN,,,R,,,,Erection,,3,,,
9:24:34,2/11/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,2,,,
9:25:23,2/11/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,2,,,
9:26:14,2/11/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,Erection,,2,,,
9:26:43,2/11/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,,,3,,,
9:32:20,2/11/2025,2,Katarina,M,M098,,,FUN,,,R,,,,Erection,,3,,,
10:02:52,2/11/2025,2,Katarina,Ag,M007,M020,M010,M062,,,CoAg,,AS,,,,,,,
10:09:02,2/11/2025,2,Katarina,Ag,M041,M200,,MUN,,,CoAg,,AS,,,,,,,
10:10:28,2/11/2025,2,Katarina,M,M103,,,FUN,,,R,,,,Erection,,2,,,
10:14:07,2/11/2025,2,Katarina,Ag,M103,M063,M041,M066,,,R,,AS,,,,,,,
10:27:51,2/11/2025,2,Katarina,Ag,M175,,,M041,M138,,F,,RS,,,,,,,
10:31:11,2/11/2025,2,Katarina,Ag,M041,M138,M103,FUN,,,CoAg,,RS,,,,,,,
7:58:40,2/12/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,Erection,NoEjac,4,,,
8:00:02,2/12/2025,2,Katarina,M,M098,,,FUN,,,Ag,,,,Erection,NoEjac,3,,,
8:50:57,2/12/2025,2,Katarina,Ag,M007,M103,,FUN,,,CoAg,,AS,,,,,,,
8:53:07,2/12/2025,2,Katarina,Ag,M067,FUN,,M010,,,T,,AS,,,,,,,
7:55:17,2/14/2025,2,Katarina,M,M001,,,FUN,,,Ag,,,,,,,,,
8:18:28,2/14/2025,2,Katarina,M,M010,,,M271,,,T,,,,Erection,,2,,,
8:33:32,2/14/2025,2,Katarina,M,M077,,,M268,,,,,,,Erection,,1,,,
8:41:25,2/14/2025,2,Katarina,M,M062,,,M063,,,R,,,,Erection,,,,,
7:43:12,2/17/2025,2,Katarina,M,M271,,,,,,Gr,,,,,,,,,
8:08:44,2/17/2025,2,Katarina,M,M067,,,FUN,,,R,,,,,,,,,
8:12:51,2/17/2025,2,Katarina,Ag,M142,,,JVUN,FUN,,,,RS,,,,,,,
8:17:26,2/17/2025,2,Katarina,M,M098,,,FUN,,,T,,,,,,,,,
8:32:11,2/17/2025,2,Katarina,Ag,M175,M142,M020,MUN,,,CoAg,,AS,,,,,,,
8:42:34,2/17/2025,2,Katarina,Ag,M041,M062,M200,M067,,,CoAg,,AS,,,,,,,
9:19:12,2/17/2025,1,Holly,Ag,FUN, MUN,,M078,,,R,,AS,,,,,,,
9:39:19,2/17/2025,2,Katarina,Ag,M077,M132,,M182,,,CoAg,,AS,,,,,,,
9:45:25,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,3,,,
9:50:00,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,7,,,
9:54:36,2/17/2025,2,Katarina,M,M182,,,FUN,,,Ag,,,,Erection,,7,,,
9:56:56,2/17/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,,,,
9:58:55,2/17/2025,1,Holly,M,M223,,,FUN,,,R,,,,Erection,,4,,,
10:31:43,2/17/2025,2,Katarina,Ag,M010,M138,,MUN,,,F,,AS,,,,,,,
10:56:55,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
10:57:22,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
10:58:15,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
11:04:13,2/17/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
7:31:59,2/18/2025,1,Holly,M,M097,,,FUN,,,R,,,,Erection,,7,,,
7:32:32,2/18/2025,1,Holly,M,M097,,,FUN,,,R,,,,Erection,,4,,,
7:33:20,2/18/2025,1,Holly,M,M192,,,FUN,,,R,,,,Erection,,4,,,
7:35:13,2/18/2025,1,Holly,M,M097,,,FUN,,,T,,,,Erection,,,,,
7:47:02,2/18/2025,2,Katarina,Ag,M001,M020,,MUN,,,CoAg,,AS,,,,,,,
7:52:09,2/18/2025,2,Katarina,M,M132,,,FUN,,,T,,,,Erection,,1,,,
7:57:00,2/18/2025,1,Holly,M,MUN,,,FUN,,,CoAg,,,,,,,,,
8:01:04,2/18/2025,2,Katarina,M,M132,,,FUN,,,R,,,,Erection,,3,,,
8:02:47,2/18/2025,2,Katarina,M,M132,,,FUN,,,R,,,,Erection,,3,,,
8:03:40,2/18/2025,2,Katarina,M,M132,,,FUN,,,R,,,,Erection,,6,,,
8:03:49,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,,,,,,
8:17:10,2/18/2025,2,Katarina,M,M138,,,FUN,,,R,,,,Erection,,4,,,
8:17:50,2/18/2025,2,Katarina,M,M138,,,FUN,,,R,,,,Erection,,4,,,
8:18:20,2/18/2025,2,Katarina,M,M138,,,FUN,,,R,,,,Erection,,3,,,
8:19:24,2/18/2025,2,Katarina,M,M138,,,FUN,,,Gr,,,,Erection,,3,,,
8:19:49,2/18/2025,2,Katarina,M,M138,,,FUN,,,Ag,,,,Erection,,2,,,
8:20:05,2/18/2025,1,Holly,Ag,M060,,,FUN, JVUN,,R,,RS,,,,,,,
8:29:30,2/18/2025,1,Holly,Ag,M192, MUN,,FUN,,,F,,AS,,,,,,,
8:32:52,2/18/2025,1,Holly,M,MUN,,,FUN,,,F,,,,,,,,,
8:34:39,2/18/2025,1,Holly,M,MUN,,,FUN,,,F,,,,,,,,,
8:35:52,2/18/2025,1,Holly,Ag,M192, MUN,,MUN,,,F,,AS,,,,,,,
8:43:37,2/18/2025,2,Katarina,Ag,M098,,,MUN,,,Ag,,AS,,,,,,,
8:49:32,2/18/2025,2,Katarina,Ag,M211,,,FUN,JVUN,,F,,RS,,,,,,,
8:50:12,2/18/2025,1,Holly,Ag,M253, MUN, FUN,FUN, MUN,,F,,AS-RS,,,,,,,
8:51:40,2/18/2025,1,Holly,Ag,JVUN, JVUN,,M117,,,F,,AS,,,,,,,
8:55:08,2/18/2025,1,Holly,Ag,MUN, MUN, MUN,MUN,,,F,,AS,,,,,,,
9:30:11,2/18/2025,1,Holly,M,MUN,,,FUN,,,F,,,,Erection,,5,,,
9:34:02,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,5,,,
9:35:01,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,3,,,
9:35:58,2/18/2025,2,Katarina,Ag,M053,M020,,M063,,,CoAg,,AS,,,,,,,
9:42:54,2/18/2025,2,Katarina,Ag,M001,M062,,M163,,,T,,AS,,,,,,,
10:09:34,2/18/2025,1,Holly,Ag,MUN,,,JVUN, JVUN, JVUN,R,,RS,,,,,,,
10:14:20,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
10:14:35,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,4,,,
10:25:19,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,Erection,,,,,
10:26:12,2/18/2025,1,Holly,Ag,MUN, MUN,,MUN,,,T,,AS,,,,,,,
11:32:16,2/18/2025,2,Katarina,Ag,M041,,,FUN,,,CoAg,,AS,,,,,,,
11:32:22,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,,,,,,
11:32:56,2/18/2025,1,Holly,M,MUN,,,FUN,,,R,,,,,,,,,
