time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all,notes,IOR
9:52:28,2/4/2025,2,Katarina,Ag,M200,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:15:53,2/5/2025,2,Katarina,Ag,M025,NA,NA,M142,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:34:53,2/5/2025,2,Katarina,Ag,M063,NA,NA,M134,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:46:30,2/5/2025,2,Katarina,Ag,M138,NA,NA,M212,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:54:12,2/5/2025,2,Katarina,Ag,M063,NA,NA,M207,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 9z7,NA
9:57:53,2/5/2025,2,Katarina,Ag,M063,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:59:45,2/5/2025,2,Katarina,Ag,M062,NA,NA,M077,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:32:32,2/5/2025,2,Katarina,Ag,M041,NA,NA,M023,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 1J2,NA
8:25:06,2/6/2025,2,Katarina,Ag,M227,NA,NA,M268,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = cr4,NA
8:37:28,2/6/2025,2,Katarina,Ag,M246,NA,NA,M007,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = BW8,NA
9:59:49,2/6/2025,2,Katarina,Ag,M041,NA,NA,M063,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:00:29,2/6/2025,2,Katarina,Ag,M001,NA,NA,M025,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun M001,NA
10:10:02,2/6/2025,2,Katarina,Ag,M175,M309,NA,M227,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:15:21,2/6/2025,2,Katarina,Ag,M007,M182,M103,M001,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,Mun = M001,NA
10:16:16,2/6/2025,2,Katarina,Ag,M132,M063,M062,M001,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,Mun M001,NA
10:28:32,2/6/2025,2,Katarina,Ag,M138,NA,NA,M182,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:26:37,2/6/2025,2,Katarina,Ag,M010,NA,NA,M104,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,0r1 agg to 5L4,NA
11:30:37,2/6/2025,2,Katarina,Ag,M175,NA,NA,M062,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:56:59,2/6/2025,2,Katarina,Ag,M041,NA,NA,M200,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:00:03,2/10/2025,2,Katarina,Ag,M010,NA,NA,M217,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun AP7,NA
9:48:25,2/10/2025,2,Katarina,Ag,M175,NA,NA,M077,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:49:27,2/10/2025,2,Katarina,Ag,M182,NA,NA,M197,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun 93r,NA
9:55:04,2/10/2025,2,Katarina,Ag,M077,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:41:25,2/10/2025,2,Katarina,Ag,M076,NA,NA,M038,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,4k2 agg to 2i0,NA
10:02:52,2/11/2025,2,Katarina,Ag,M007,M020,M010,M062,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:14:07,2/11/2025,2,Katarina,Ag,M103,M063,M041,M066,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,Mun 3p5,NA
10:27:51,2/11/2025,2,Katarina,Ag,M175,NA,NA,M041,M138,NA,F,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:52:26,2/12/2025,2,Katarina,Ag,M182,NA,NA,M074,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun 4E2,NA
8:53:07,2/12/2025,2,Katarina,Ag,M067,M303,NA,M010,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:58:43,2/12/2025,2,Katarina,Ag,M001,NA,NA,M132,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun M001,NA
8:18:28,2/14/2025,2,Katarina,M,M010,NA,NA,M271,NA,NA,T,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
8:33:32,2/14/2025,2,Katarina,M,M077,NA,NA,M268,NA,NA,NA,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:41:25,2/14/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,R,NA,NA,NA,Erection,NA,NA,NA,NA,NA,NA,NA
7:59:38,2/17/2025,2,Katarina,Ag,M103,NA,NA,M274,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:13:35,2/17/2025,2,Katarina,Ag,M116,NA,NA,M123,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:22:08,2/17/2025,2,Katarina,Ag,M041,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:32:54,2/17/2025,1,Holly,Ag,M042,NA,NA,M140,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:34:20,2/17/2025,2,Katarina,Ag,M041,NA,NA,M067,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:42:34,2/17/2025,2,Katarina,Ag,M041,M062,M200,M067,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:28:47,2/17/2025,2,Katarina,Ag,M182,NA,NA,M166,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:39:19,2/17/2025,2,Katarina,Ag,M077,M132,NA,M182,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:32:26,2/17/2025,2,Katarina,Ag,M053,NA,NA,M044,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:35:58,2/18/2025,2,Katarina,Ag,M053,M020,NA,M063,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:42:54,2/18/2025,2,Katarina,Ag,M001,M062,NA,M163,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:49:11,2/18/2025,1,Holly,Ag,M048,NA,NA,M115,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:01:23,2/18/2025,2,Katarina,Ag,M142,NA,NA,M138,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:01:44,2/18/2025,2,Katarina,Ag,M132,NA,NA,M041,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:38:48,2/18/2025,2,Katarina,Ag,M020,NA,NA,M041,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:47:14,2/18/2025,2,Katarina,Ag,M121,NA,NA,M074,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:03:25,2/18/2025,1,Holly,Ag,M078,M303,NA,M192,NA,NA,Ag,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:07:47,2/18/2025,1,Holly,Ag,M157,NA,NA,M253,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:54:03,2/19/2025,2,Katarina,Ag,M128,NA,NA,M138,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun 6M0,NA
8:53:55,2/19/2025,2,Katarina,Ag,M007,NA,NA,M163,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:00:31,2/19/2025,2,Katarina,Ag,M077,NA,NA,M035,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:10:54,2/19/2025,1,Holly,Ag,M078,NA,NA,M145,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:35:09,2/19/2025,2,Katarina,Ag,M175,M303,NA,M053,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:38:50,2/19/2025,1,Holly,Ag,M085,NA,NA,M117,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:52:20,2/19/2025,1,Holly,Ag,M101,NA,NA,M016,M303,NA,CoAg,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:01:28,2/19/2025,2,Katarina,Ag,M062,NA,NA,M053,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:22:43,2/19/2025,1,Holly,Ag,M140,M115,NA,M101,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:21:39,2/19/2025,2,Katarina,Ag,M274,NA,NA,M121,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:27:37,2/19/2025,2,Katarina,Ag,M020,NA,NA,M041,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:25:00,2/20/2025,2,Katarina,Ag,M010,NA,NA,M138,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:07:43,2/20/2025,2,Katarina,Ag,M063,NA,NA,M104,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:08:34,2/20/2025,2,Katarina,M,M063,NA,NA,M104,NA,NA,Ag,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
9:20:35,2/20/2025,2,Katarina,Ag,M104,NA,NA,M163,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:36:49,2/20/2025,2,Katarina,Ag,M053,M020,NA,M062,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:40:51,2/20/2025,2,Katarina,Ag,M062,NA,NA,M038,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:46:16,2/20/2025,2,Katarina,Ag,M200,M309,NA,M121,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:53:40,2/20/2025,2,Katarina,Ag,M007,NA,NA,M182,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:52:31,2/21/2025,1,Holly,Ag,M105,M303,NA,M090,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:44:06,2/21/2025,2,Katarina,M,M132,NA,NA,M063,NA,NA,R,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:44:47,2/21/2025,2,Katarina,M,M063,NA,NA,M142,NA,NA,Ag,NA,NA,NA,Erection,NA,1,NA,NA,NA,NA,NA
8:52:21,2/21/2025,2,Katarina,Ag,M053,M020,M175,M062,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:55:32,2/21/2025,2,Katarina,Ag,M020,M303,NA,M062,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:00:39,2/21/2025,1,Holly,Ag,M133,NA,NA,M078,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:19:46,2/21/2025,1,Holly,Ag,M097,NA,NA,M253,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:36:24,2/21/2025,2,Katarina,Ag,M175,NA,NA,M041,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:50:13,2/21/2025,2,Katarina,Ag,M041,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:56:05,2/21/2025,2,Katarina,Ag,M062,NA,NA,M163,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:30:25,2/24/2025,2,Katarina,Ag,M207,NA,NA,M121,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:09:35,2/24/2025,1,Holly,M,M192,NA,NA,M117,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:25:46,2/24/2025,1,Holly,Ag,M140,NA,NA,M253,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:53,2/24/2025,2,Katarina,Ag,M041,NA,NA,M062,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:02:24,2/24/2025,1,Holly,Ag,M253,NA,NA,M115,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:44,2/24/2025,1,Holly,Ag,M223,NA,NA,M115,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:27:38,2/24/2025,2,Katarina,Ag,M163,NA,NA,M023,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:34:15,2/26/2025,1,Holly,M,M192,NA,NA,M078,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:26,2/26/2025,2,Katarina,Ag,M200,NA,NA,M017,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun 11Z,NA
9:29:07,2/26/2025,2,Katarina,Ag,M001,NA,NA,M200,M303,NA,F,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:50:58,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
11:51:33,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,Gr,NA,NA,NA,Erection,NA,3,NA,NA,NA,NA,NA
11:52:16,2/26/2025,2,Katarina,M,M182,NA,NA,M246,NA,NA,R,NA,NA,NA,Erection,Ejac,7,NA,NA,NA,NA,NA
12:46:51,2/26/2025,1,Holly,Ag,M253,NA,NA,M105,M303,NA,R,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:01:19,2/26/2025,1,Holly,Ag,M078,NA,NA,M253,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:45:29,2/27/2025,2,Katarina,Ag,M265,NA,NA,M251,NA,NA,Ply,NA,NA,NA,NA,NA,NA,NA,NA,NA,CQ3 mun,NA
7:52:15,2/27/2025,2,Katarina,Ag,M163,NA,NA,M271,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:08:35,2/27/2025,2,Katarina,Ag,M200,M303,NA,M062,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:47:00,2/27/2025,2,Katarina,Ag,M138,M309,M303,M062,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:26:25,2/27/2025,2,Katarina,Ag,M256,NA,NA,M257,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ck7 to cL0,NA
10:43:01,2/27/2025,1,Holly,Ag,M024,M303,NA,M048,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:51:23,2/28/2025,2,Katarina,Ag,M200,NA,NA,M121,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:23,2/28/2025,1,Holly,Ag,M105,NA,NA,M083,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:59:53,2/28/2025,2,Katarina,Ag,M265,NA,NA,M134,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun CQ3,NA
9:08:11,2/28/2025,2,Katarina,Ag,M020,M303,NA,M132,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:12:15,2/28/2025,2,Katarina,Ag,M077,NA,NA,M038,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:19:44,2/28/2025,2,Katarina,Ag,M025,NA,NA,M077,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:39:38,3/3/2025,1,Holly,Ag,M161,NA,NA,M105,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:33:33,3/4/2025,2,Katarina,Ag,M020,NA,NA,M104,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:47:02,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,NA,NA,3,NA,NA,NA,CQ3 mount CP9,NA
12:48:30,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,Erection,NA,3,NA,NA,NA,CQ3 mounted CP? Again,NA
12:54:50,3/4/2025,2,Katarina,M,M265,NA,NA,M264,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,CQ3 mounted Cp9,NA
8:07:21,3/5/2025,2,Katarina,Ag,M142,NA,NA,M166,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:31:17,3/5/2025,1,Holly,Ag,M140,M309,NA,M078,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:40:17,3/5/2025,1,Holly,Ag,M097,NA,NA,M097,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:44:49,3/5/2025,2,Katarina,Ag,M245,NA,NA,M269,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:43,3/5/2025,2,Katarina,Ag,M077,NA,NA,M245,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:04:55,3/5/2025,2,Katarina,Ag,M211,NA,NA,M268,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:32:04,3/5/2025,2,Katarina,Ag,M104,NA,NA,M225,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:22:17,3/6/2025,2,Katarina,M,M063,NA,NA,M142,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:39:28,3/6/2025,2,Katarina,Ag,M200,M303,NA,M166,NA,NA,CoAg,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:42:57,3/6/2025,2,Katarina,Ag,M207,NA,NA,M121,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:37:30,3/6/2025,1,Holly,Ag,M101,M303,NA,M083,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:27:56,3/6/2025,2,Katarina,Ag,M025,NA,NA,M138,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:28:06,3/6/2025,2,Katarina,Ag,M041,NA,NA,M025,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:18:43,3/6/2025,1,Holly,Ag,M223,NA,NA,M161,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:41:21,3/10/2025,1,Holly,Ag,M253,M309,NA,M105,NA,NA,Ag,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:14:58,3/10/2025,2,Katarina,M,M271,NA,NA,M007,NA,NA,T,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
8:31:46,3/10/2025,2,Katarina,Ag,M010,NA,NA,M166,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:52:42,3/10/2025,2,Katarina,Ag,M044,NA,NA,M062,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:00,3/10/2025,2,Katarina,Ag,M053,NA,NA,M038,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:53:40,3/10/2025,2,Katarina,Ag,M058,NA,NA,M062,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:26:59,3/11/2025,2,Katarina,Ag,M041,M062,M103,M200,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:29:30,3/11/2025,2,Katarina,Ag,M041,NA,NA,M017,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun 11Z,NA
10:22:19,3/11/2025,2,Katarina,Ag,M225,M309,NA,M207,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:34:09,3/12/2025,2,Katarina,Ag,M010,NA,NA,M038,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:48:30,3/12/2025,2,Katarina,Ag,M041,M142,M200,M138,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:57:25,3/12/2025,2,Katarina,Ag,M025,NA,NA,M062,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:10:09,3/12/2025,2,Katarina,Ag,M020,NA,NA,M062,NA,NA,CoAg,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:06:16,3/12/2025,2,Katarina,Ag,M175,NA,NA,M053,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:42:29,3/12/2025,2,Katarina,Ag,M041,M103,NA,M062,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:09:21,3/12/2025,1,Holly,Ag,M133,M309,NA,M157,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:27,3/13/2025,2,Katarina,Ag,M200,M303,NA,M062,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:48:27,3/13/2025,2,Katarina,Ag,M010,M309,M309,M062,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:49:48,3/13/2025,2,Katarina,Ag,M067,M303,NA,M017,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,Mun 11Z,NA
8:53:42,3/13/2025,2,Katarina,Ag,M067,NA,NA,M017,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,11Z mun,NA
8:57:25,3/13/2025,2,Katarina,Ag,M062,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:58:13,3/13/2025,2,Katarina,Ag,M062,NA,NA,M182,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:27:12,3/13/2025,2,Katarina,Ag,M182,NA,NA,M134,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:32:13,3/13/2025,2,Katarina,Ag,M182,NA,NA,M212,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:34:16,3/13/2025,2,Katarina,Ag,M182,NA,NA,M134,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:51:48,3/13/2025,1,Holly,Ag,M002,NA,NA,M117,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:56:28,3/13/2025,2,Katarina,M,M104,NA,NA,M271,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:58:01,3/13/2025,2,Katarina,M,M104,NA,NA,M268,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,NA,NA
11:00:29,3/13/2025,2,Katarina,Ag,M104,NA,NA,M207,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:38:36,3/13/2025,2,Katarina,Ag,M053,NA,NA,M017,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,11Z,NA
8:16:14,3/14/2025,1,Holly,Ag,M078,M309,NA,M048,NA,NA,F,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:26:00,3/14/2025,1,Holly,Ag,M048,NA,NA,M117,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:22:00,3/17/2025,1,Holly,Ag,M223,NA,NA,M253,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:53:53,3/17/2025,2,Katarina,Ag,M020,NA,NA,M001,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:23:34,3/17/2025,1,Holly,Ag,M157,NA,NA,M253,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:23:27,3/17/2025,1,Holly,Ag,M192,NA,NA,M223,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:49:44,3/18/2025,1,Holly,M,M069,NA,NA,M192,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:50:06,3/18/2025,1,Holly,M,M192,NA,NA,M069,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:20:06,3/18/2025,1,Holly,Ag,M133,NA,NA,M253,M303,M303,F,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:27:16,3/18/2025,1,Holly,Ag,M097,NA,NA,M253,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:28:37,3/18/2025,1,Holly,Ag,M097,NA,NA,M253,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:47:22,3/18/2025,1,Holly,Ag,M223,NA,NA,M161,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:09:57,3/18/2025,2,Katarina,Ag,M066,NA,NA,M212,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:11:18,3/18/2025,2,Katarina,M,M035,NA,NA,M299,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,EK3,NA
13:26:20,3/18/2025,2,Katarina,Ag,M007,NA,NA,M017,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,11Z,NA
8:02:30,3/19/2025,2,Katarina,M,M211,NA,NA,M191,NA,NA,R,NA,NA,NA,Erection,NA,2,NA,NA,NA,8V5,NA
9:05:42,3/19/2025,2,Katarina,Ag,M041,NA,NA,M077,NA,NA,CoAg,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:44:05,3/19/2025,1,Holly,Ag,M223,M309,M303,M253,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:53:25,3/19/2025,2,Katarina,Ag,M175,NA,NA,M163,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:59:50,3/19/2025,2,Katarina,Ag,M041,NA,NA,M163,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:25:04,3/19/2025,2,Katarina,Ag,M041,M025,NA,M007,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:28:20,3/19/2025,2,Katarina,Ag,M067,NA,NA,M142,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
